Top1,Top1Summ1,Top1Summ2,Top1Keystone,Top1Xp,Top1Gold,Top2,Top2Summ1,Top2Summ2,Top2Keystone,Top2Xp,Top2Gold,Jungle1,Jungle1Summ1,Jungle1Summ2,Jungle1Keystone,Jungle1Xp,Jungle1Gold,Jungle2,Jungle2Summ1,Jungle2Summ2,Jungle2Keystone,Jungle2Xp,Jungle2Gold,Mid1,Mid1Summ1,Mid1Summ2,Mid1Keystone,Mid1Xp,Mid1Gold,Mid2,Mid2Summ1,Mid2Summ2,Mid2Keystone,Mid2Xp,Mid2Gold,Ad1,Ad1Summ1,Ad1Summ2,Ad1Keystone,Ad1Xp,Ad1Gold,Ad2,Ad2Summ1,Ad2Summ2,Ad2Keystone,Ad2Xp,Ad2Gold,Supp1,Supp1Summ1,Supp1Summ2,Supp1Keystone,Supp1Xp,Supp1Gold,Supp2,Supp2Summ1,Supp2Summ2,Supp2Keystone,Supp2Xp,Supp2Gold
6,4,12,8005,475.5,323.4,122,4,6,8010,425.4,231.89999999999998,163,4,11,8128,323.2,281.9,104,11,4,8230,330.6,303.7,84,14,4,8112,370.1,248.4,517,14,4,8021,465.79999999999995,238.2,22,4,7,8008,283.4,228.10000000000002,21,4,7,8128,339.29999999999995,355.4,80,14,4,8010,225.3,187.5,53,4,14,8112,279,262.6
67,12,4,8005,505.2,374,75,4,12,8437,398.79999999999995,165.8,33,11,4,8439,321.7,239.6,77,11,4,8010,226.8,230.7,91,14,4,8112,444.8,271.2,238,14,4,8112,422.1,222.2,523,7,4,8010,314.9,315.1,222,7,4,8008,271.20000000000005,255.5,45,14,4,8229,246,274,161,4,3,8230,304.6,238.5
36,12,4,8437,482.29999999999995,253.4,17,12,4,8214,491.5,254.10000000000002,121,11,4,8128,303.7,248.7,32,4,11,8010,271.5,267.3,112,4,12,8230,459,246.5,13,14,4,8112,430.09999999999997,264.70000000000005,67,7,4,8005,310.8,299.5,235,4,7,8351,320.1,263.4,555,3,4,9923,351.5,262.7,35,3,14,8229,280.3,232.7
164,4,12,8437,430.3,233.4,86,14,4,8010,468.2,256.1,427,4,11,8214,322.2,283.5,121,4,11,8128,361.5,335.4,7,4,14,8112,372.3,279.2,112,14,4,8230,424.4,226.89999999999998,202,7,4,8128,310.4,250.6,145,7,4,9923,271.9,352.3,35,14,4,8128,221.5,239.6,89,14,4,8439,211.9,208.9
19,12,4,8437,487.70000000000005,339.4,62,4,14,8010,450.1,252.9,120,6,11,8010,246.1,254.7,121,4,11,8112,267.1,243.5,34,4,14,8112,410.3,320.4,245,14,4,8112,413.5,316.2,236,4,7,8005,315,415,145,4,7,8005,269.3,410.79999999999995,12,14,4,8439,180.4,207.9,111,14,4,8439,189.2,238.8
266,12,4,8010,429.5,272,875,12,4,8010,468.3,288.6,421,11,4,9923,341.9,275.9,427,11,4,8214,343.5,323.9,127,4,14,8112,428.4,302.5,84,14,4,8021,364.4,207.5,81,4,7,8010,301.7,287.9,145,7,4,9923,293,295,111,4,14,8439,283.5,217.60000000000002,53,4,14,8439,276.6,155.7
92,4,14,8010,441.4,277.1,77,12,4,8437,358.4,197.1,35,14,11,9923,285.6,216,876,4,11,8128,341.3,310,101,4,21,8229,412.1,229.3,84,4,14,8010,390.1,258.4,22,4,7,8008,200.6,194.9,360,7,4,8010,358.70000000000005,439.9,526,14,4,8439,215.8,177.1,89,14,4,8439,294.5,247.7
83,12,4,8437,441.20000000000005,233.7,122,4,6,8010,461.79999999999995,255.6,17,4,11,8008,212.60000000000002,218.9,20,4,11,8230,303.29999999999995,227.3,38,14,4,8112,446.79999999999995,243.8,103,4,14,8112,474.2,239.1,21,4,7,8005,195.10000000000002,169.5,157,12,4,8112,302.7,270.9,555,4,14,8439,228.5,174.7,99,4,14,8229,317.6,290.2
122,4,6,8437,434.1,258.8,24,4,12,8010,474.9,238.60000000000002,517,11,4,8112,339.29999999999995,273.7,5,11,4,8005,154.3,167.39999999999998,45,12,4,8112,417.6,267.6,238,14,4,8112,429.70000000000005,285.4,21,7,4,8128,299.2,319.5,67,7,4,8005,253.70000000000002,195.39999999999998,89,4,14,8439,235.9,192.4,50,4,14,8112,298.1,255.20000000000002
164,12,4,8005,537.7,345.9,62,14,4,8112,370.9,176.6,56,4,11,8008,214.6,195.1,203,4,11,8005,229.2,260.6,54,12,4,8229,345.8,189.8,245,12,4,8112,468.5,326.7,145,7,4,9923,209.2,196.9,157,7,4,8021,300.9,312,350,14,3,8214,271.3,151.8,89,14,4,8439,300.2,197.1
58,12,4,8005,513.8,369.1,41,4,14,8128,387.8,209.3,121,11,4,8112,249.2,221,86,11,4,8010,239.4,230.7,112,21,4,8230,401.20000000000005,254.2,6,4,14,8005,442.2,291.7,21,7,4,8229,267.29999999999995,282,69,4,7,8010,279.9,372,63,14,4,8128,280.9,199.9,27,4,14,8124,319.7,266.4
84,12,4,8021,482,288.9,62,4,12,8010,369.5,256.20000000000005,427,11,4,8214,344.3,262.1,6,4,11,8010,380.79999999999995,340,777,4,14,8010,490.40000000000003,333.3,61,4,14,8230,435.3,231.39999999999998,81,7,4,8010,365.6,454.6,202,4,7,8128,270.8,201.2,50,4,14,8112,347.9,276.2,235,4,21,8351,249.7,181.39999999999998
122,4,6,8010,499.20000000000005,315.6,85,4,12,8010,419.20000000000005,213.3,120,11,6,8010,275.8,246.8,102,4,11,8128,252.4,233,17,14,4,8437,436.9,224.8,131,4,14,8112,421.9,213.10000000000002,15,7,4,8128,348.6,246.3,21,4,7,8010,347.7,224.70000000000002,40,4,14,8214,233.3,147.7,1,14,4,8112,239,161.89999999999998
21,7,4,8229,384.9,300.1,69,6,4,8010,434.1,291.9,59,11,4,8010,248.6,209.6,32,11,4,8439,238.5,206.7,157,14,4,8021,468.4,258.4,245,4,14,8112,390.2,239,17,4,14,8005,249.2,176.60000000000002,119,4,7,9923,276.7,338.9,1,14,4,8112,264.29999999999995,173.7,555,14,4,8112,325.2,197.2
39,12,4,8010,479.8,373,203,12,4,8005,371.6,216.9,106,4,11,8010,318.1,264.8,20,4,11,8230,272.3,257,157,4,14,8021,329.5,152.39999999999998,74,12,4,8112,493.8,297.7,202,7,4,8021,327.8,322.3,222,4,12,8112,280.9,212.4,99,4,14,8229,274.3,163.3,80,14,4,8005,260.4,144.8
106,4,12,8437,470.20000000000005,321.2,4,12,4,8021,397.9,208.7,60,11,4,8005,346.3,326.6,245,4,11,8128,289.29999999999995,238.1,157,4,14,8010,448.9,266.1,55,14,4,8010,449.9,316.1,236,7,4,8005,275,244.2,145,1,4,9923,304.8,409.4,80,4,14,8005,257.9,199.3,555,4,14,8439,244.7,286.3
98,12,4,8437,451,259.9,54,4,12,8229,421.4,179.8,5,4,11,9923,296.29999999999995,246.8,24,4,11,8005,286.1,290.7,103,14,4,8351,426.20000000000005,252.2,105,4,14,8112,492.6,266.4,360,7,4,8010,368.3,516.5999999999999,145,4,7,9923,240.89999999999998,263.1,427,14,4,8214,262.3,285.5,44,4,14,8465,263.5,293.3
875,12,4,8010,533.5,316.4,41,12,4,8437,472.7,255.5,24,11,4,8010,337.2,284.1,245,4,11,8128,316.5,295.4,147,21,4,8229,443.4,280.5,238,14,4,8010,468.3,306.7,81,4,7,8128,307.4,329.6,202,7,4,8128,310.8,434.79999999999995,29,14,4,9923,159.89999999999998,303.3,235,7,4,8229,225.9,364.1
62,4,14,8010,423.8,384.4,92,4,12,8010,282.8,182.5,104,4,11,8021,259,343,19,4,11,8005,332.6,343.8,55,4,14,8010,468.09999999999997,254.9,131,12,4,8230,477.8,249.2,22,7,4,8005,295.4,212.5,145,7,4,9923,258.1,401.4,44,14,4,8465,204,156.4,875,4,14,8439,291,228.6
10,4,12,8005,371.9,184,117,4,12,8214,514.3,288.9,2,11,6,8010,485.29999999999995,474.1,203,4,11,8005,268.9,239.39999999999998,157,14,4,8010,366.3,244.2,105,14,4,8112,527.2,367.7,202,4,7,8128,309.5,278.7,81,7,4,8010,289.3,250.7,89,14,4,8439,297.7,232.60000000000002,147,21,4,8214,271.9,165.3
82,4,12,8010,531.9,401.5,23,4,14,8008,334.4,263.9,154,4,11,8439,321.9,323.2,79,11,4,8112,295.1,310.29999999999995,236,4,14,8005,412.8,245.1,61,4,12,8230,503.09999999999997,346,51,7,4,8005,295.5,354.20000000000005,81,7,4,8010,254.60000000000002,229.70000000000002,53,4,14,8439,251.6,212.10000000000002,350,3,14,8214,233.3,137.3
75,4,12,8360,360.4,236.2,98,12,4,8437,416.7,260.7,104,11,4,8021,315.6,305.1,11,11,4,8010,279.8,263.70000000000005,3,12,4,8439,355.29999999999995,246.2,61,12,4,8214,422.6,272.5,18,4,7,9923,342.79999999999995,352.1,67,4,7,8005,270.9,254.6,89,4,14,8439,264.2,263.6,40,3,4,8229,259.1,174.5
27,6,14,8439,418.7,277.29999999999995,99,4,7,8112,479.9,274.5,19,11,4,8005,271.20000000000005,248,24,11,4,9923,366.6,371.1,517,14,4,8112,361.4,271.1,157,4,14,8010,432.5,343.6,18,21,4,8008,306.8,302.3,360,4,7,8010,302.5,251.4,53,3,4,8439,296.3,184.6,555,14,4,9923,276,269.8
98,14,4,8437,435.7,264.6,68,12,4,8229,464.9,259.29999999999995,104,4,11,8021,247,275.5,19,11,4,8005,218.9,209.2,238,14,4,8112,428.3,375.2,84,14,4,8010,267,163.7,81,4,7,8010,239.2,284.70000000000005,29,7,4,8008,301.6,313.1,35,3,14,8128,241.60000000000002,192.1,22,4,3,8229,216.7,250.5
517,12,4,8010,526.7,291.8,54,12,4,8229,409.6,204.2,33,11,4,8439,262.9,242.9,11,11,4,9923,311.6,254.5,34,4,14,8229,511.1,299.5,99,4,21,8229,386.1,209.8,22,7,4,8008,349.1,477.40000000000003,45,3,4,8112,293.70000000000005,373,235,4,21,8351,231.60000000000002,162.4,18,4,14,8008,193.9,140.10000000000002
36,12,4,8437,382,279.1,54,4,12,8437,518.5,335.3,59,11,4,8112,269.4,275.4,9,4,11,8128,337.8,277.5,777,4,14,8021,422.9,322.4,236,4,14,8005,440.5,293.5,22,4,7,8005,320,323.4,523,7,4,8008,308.6,263.1,35,14,4,8229,295.7,178.89999999999998,555,14,4,8439,218.3,143.2
77,14,4,8010,439.5,301.4,54,4,12,8229,287.6,179.2,120,14,11,8010,360.8,316.6,20,11,4,8230,324.6,269.2,90,14,4,8214,433.6,252.4,103,14,4,8229,434.1,241.39999999999998,236,7,4,8005,309.7,288.8,145,4,7,9923,275.4,351,147,3,4,8214,251.1,248.4,89,14,4,8439,246.2,227.1
82,4,12,8010,385.7,198.3,150,4,12,8437,522.9,297.4,80,4,11,8010,343.8,259.7,11,4,11,9923,295.2,224.9,238,4,14,8112,458.7,282.3,142,4,14,8112,425.2,232.9,145,4,7,9923,299.5,348.8,67,4,7,8005,275.4,299.6,89,14,4,8439,311.3,246.5,17,4,14,8128,266,216.9
31,12,4,8437,402.20000000000005,264.9,41,4,14,8437,403.1,266,120,6,11,8010,468.6,463.8,107,4,11,8010,370.9,330.9,55,14,4,8010,314,198.4,238,4,14,8112,488.6,405.20000000000005,81,21,4,8010,264.7,224.1,145,7,4,9923,311.5,346.6,40,14,4,8229,255.6,302.2,117,14,4,8214,276.4,347.7
98,4,12,8437,368.7,236.1,122,4,6,8010,489.9,418.3,104,4,11,8230,405.2,383.9,30,11,6,8128,300.4,322.7,238,4,14,8112,533,488.9,8,4,14,8230,386.1,222.10000000000002,145,7,4,9923,356.9,390.4,236,4,7,8005,219.3,285.5,497,4,14,8465,209.3,265.3,201,4,14,8465,194.1,198.3
6,4,12,8010,386.29999999999995,248.4,62,14,4,8010,496.7,316,32,11,4,8010,304.8,245.5,133,4,11,8021,258.7,258.1,69,4,21,8010,433.8,306.20000000000005,55,4,14,8010,486.29999999999995,298,29,7,4,9923,290.7,286.79999999999995,81,7,4,8010,312.4,242.89999999999998,89,4,14,8439,276.7,177.8,555,4,14,9923,246.1,168.5
17,21,4,8214,443.9,225.1,23,4,14,9923,536.3,305.4,56,11,4,8008,376.7,344.3,32,11,4,8010,246.2,250.7,20,14,4,8128,470.9,392.5,777,14,4,8010,368.6,277.9,22,4,7,8008,333.5,314.4,81,4,7,8010,280.3,380.8,111,4,14,8439,237.3,251.89999999999998,143,4,3,8229,265.6,262.8
58,4,12,8010,408.3,276.7,39,12,4,8010,482.29999999999995,323.29999999999995,35,11,14,8128,342.6,320.7,104,11,4,8021,316.4,299.4,131,14,4,8112,391.20000000000005,295.1,62,4,14,8010,459.29999999999995,280.2,18,7,4,8005,323.8,364.4,161,4,7,8229,311.1,234.5,412,3,4,8465,293.5,223.39999999999998,101,4,21,8229,265.3,162.2
82,12,4,8010,396.70000000000005,235.8,240,4,12,8010,459.70000000000005,266.9,141,4,11,8010,330.7,292.1,11,14,11,8010,468,400.20000000000005,245,14,4,8112,446.1,305.70000000000005,777,4,14,8010,497.1,379.7,21,4,7,8229,235.10000000000002,156.3,51,4,7,8021,324.8,396.9,147,4,14,8229,236.9,210.89999999999998,99,4,14,8229,276,214.8
39,4,12,8010,363,212.3,106,4,14,8021,488.5,349.5,24,11,4,8010,268.20000000000005,253.7,32,11,4,8010,309.1,263.4,63,4,14,8128,458.1,328,42,14,4,8112,396.6,214,222,7,4,8008,276.4,255.2,145,7,4,9923,278.2,248.9,25,4,14,8229,316.6,186.3,350,3,14,8214,284.2,183.79999999999998
67,4,14,9923,477.7,332.20000000000005,86,14,4,8010,395.7,219.8,20,11,4,8230,383.29999999999995,319.4,11,11,4,9923,428.8,347.7,84,4,14,8021,409.9,253.2,13,14,4,8230,432.5,279.70000000000005,202,4,3,8128,272.1,324.8,22,7,4,8008,304.5,271.8,24,4,3,8112,244.6,185.8,117,4,14,8214,206,255.39999999999998
17,14,4,8128,415.3,269.5,85,12,4,8112,440,297.6,24,11,4,8010,221.70000000000002,210.39999999999998,203,4,11,8010,267.9,273.5,245,4,12,8112,382.8,176.2,54,4,12,8229,482.20000000000005,291,18,4,7,9923,266.2,224.6,523,4,1,8010,419.9,469.29999999999995,412,14,4,8439,264,161.5,350,14,3,8214,255.8,217.3
114,4,12,8010,378.6,186.8,41,4,12,8437,465.4,252.89999999999998,254,11,4,9923,322.9,245.7,106,11,4,8005,294,237.39999999999998,105,4,14,8112,467.70000000000005,290.1,555,4,14,9923,469.29999999999995,248.70000000000002,81,4,7,8128,328.2,319,145,7,4,9923,293.5,217.3,3,4,14,8465,262.4,225.3,526,3,4,8439,242.2,148.8
517,4,12,8112,425.20000000000005,215.6,23,12,6,8008,455.4,240.8,11,4,11,8008,280.4,349.7,121,11,4,8112,333.6,394.3,245,14,4,8112,332.79999999999995,206.3,69,4,3,8010,503.1,336.5,67,7,4,8005,312.8,276,202,7,4,9923,246.9,221.9,50,14,4,8112,240.9,256.7,80,14,4,8005,279,162.3
86,12,4,8437,507.5,243.8,82,12,4,8010,470.29999999999995,270.2,254,4,11,9923,342.2,315.1,35,11,4,9923,291.8,315.5,30,4,21,8214,439.20000000000005,229.3,131,12,4,8010,433.3,251.3,51,7,4,8021,293,282,22,7,4,8008,258.3,212.89999999999998,63,4,14,8229,223.20000000000002,249.2,235,14,4,8351,217.8,163.8
82,4,12,8010,451.5,272.8,75,4,12,8437,505.90000000000003,270.4,24,11,4,8010,333.79999999999995,328.5,28,4,11,8112,374.5,336.3,147,4,12,8214,508.09999999999997,328.2,119,7,4,8128,440.29999999999995,260.4,51,7,4,8021,236.5,187.89999999999998,145,7,4,9923,312.8,367.9,267,14,4,8214,251.1,160.60000000000002,12,14,4,8230,281.6,222.9
266,14,4,8010,518.3,313.29999999999995,78,12,4,8437,409.29999999999995,202.10000000000002,20,4,11,8230,320,295.4,154,11,4,8439,286.9,260.5,13,14,4,8230,476.8,343.29999999999995,8,14,4,8230,413.9,256.20000000000005,22,7,4,8008,356,371.9,81,7,4,8010,280.5,269.5,99,3,4,8229,210.9,212.7,37,3,4,8214,199.2,249.1
17,14,4,8005,464.70000000000005,315,133,14,4,8005,423.8,322.9,64,4,11,8010,300.70000000000005,295.7,245,11,4,8128,306.2,263.1,105,14,4,8112,527.7,509.6,13,12,4,8230,387.9,253.3,145,21,4,9923,241.3,248,67,4,7,9923,307.9,340.9,16,4,14,8214,220.8,147.4,350,3,14,8229,272.4,201.3
17,12,4,8437,434,333.1,133,4,3,8005,443.5,170.6,48,11,4,8005,194.10000000000002,207,120,11,6,8010,422.3,323.4,131,14,4,8010,535.0999999999999,276.6,25,14,4,8128,413.2,218.2,498,7,6,8128,317.9,231.6,26,12,4,8214,296,163.1,2,4,14,8010,210.5,144.5,57,14,4,8229,191.5,180.5
24,4,12,8010,410.1,281,6,12,4,8005,353.5,208.9,62,4,11,8010,281.4,315.7,64,4,11,8010,314.9,316.7,112,21,4,8229,380.1,233.1,105,4,14,8112,420.9,286.5,202,7,4,8128,352.9,294,81,7,4,8010,317.2,374.7,147,14,4,8230,234.1,288.9,350,3,14,8214,300.1,209
98,4,12,8437,397.5,365.9,266,4,12,8010,410.3,263.5,2,4,11,8010,311.4,306.5,104,11,4,8230,381.79999999999995,383.6,3,4,12,8439,443.70000000000005,209.7,25,14,4,8229,456.3,266.8,22,4,7,8008,294.9,394.5,202,7,4,8128,301.3,239,235,4,21,8351,305.6,201.7,432,14,4,8465,281,186.4
98,4,12,8437,384.79999999999995,183.5,19,4,12,8437,471.7,358.1,517,4,11,8010,378.3,361.9,33,11,4,8439,279.5,231.2,50,4,6,8112,483.79999999999995,246.70000000000002,238,4,14,8112,377.4,206.10000000000002,22,4,7,8008,287.4,281,29,4,7,9923,255.20000000000002,297.1,161,14,4,8112,224,198.39999999999998,497,14,4,8465,281.8,250.4
875,14,4,8010,436.9,325.7,107,4,14,8437,399.2,317.3,48,11,4,8437,298,262.3,245,4,11,8128,382.20000000000005,303.2,105,14,4,8112,440.2,427.6,77,6,12,8128,381,309.3,81,4,7,8010,408.6,441.8,18,4,7,9923,305.70000000000005,225.89999999999998,111,3,4,8439,253.20000000000002,244.5,350,14,3,8214,263.9,297.2
516,4,12,8437,479.20000000000005,287.6,157,4,14,8010,498.6,298.4,131,4,11,8229,256.2,247.3,9,4,11,8128,351.79999999999995,481.29999999999995,517,4,7,8010,350,267.6,55,14,4,8010,455.4,324.2,96,4,12,8229,364.9,464.2,222,4,7,9923,298.2,220.2,99,4,14,8128,332.2,452.1,147,4,12,8465,134.5,125.9
75,12,4,8010,473.2,310.6,51,4,12,8021,316.2,172.4,141,11,4,8128,349.1,293.20000000000005,67,4,11,8008,398.90000000000003,321.7,147,4,12,8214,374.5,267.5,157,14,4,8010,430,255.8,360,7,4,8010,324.8,346,21,7,4,8229,243.5,181.1,412,4,3,8439,337,236.9,235,14,4,8351,285.7,185.9
54,4,12,8229,356.8,179.60000000000002,36,12,4,8437,502,348.6,25,4,11,8128,235.6,195.8,163,11,4,8128,309.8,310.2,157,4,14,8010,319.9,243.7,18,14,4,8005,427.8,349,115,4,7,8229,326.5,212.10000000000002,236,4,7,8005,409.9,406.5,63,14,4,8128,246,304.4,412,14,4,8439,279.79999999999995,300.4
223,4,12,8437,399.8,230.5,98,4,12,8437,440.1,272.6,141,11,4,8128,361.1,292.8,62,11,4,8010,336.5,360,105,14,4,8112,372.70000000000005,239.10000000000002,517,4,14,8010,443.1,288.9,21,7,4,8229,263.4,204.6,22,4,7,8008,346.6,339.79999999999995,350,14,3,8214,236.7,165.4,37,4,14,8214,288.70000000000005,196.3
23,14,6,8008,474.5,239.7,104,4,12,8021,503.5,288.6,121,4,11,8128,278.29999999999995,242.8,33,11,4,8439,353,309.2,105,14,4,8112,415.9,243.60000000000002,80,14,4,8112,487,325.2,119,4,7,8005,220.39999999999998,191.6,51,7,4,8008,324.8,264.29999999999995,117,4,3,8465,289.8,161.2,267,4,3,8439,262.9,229.2
85,4,12,8214,455.6,289.8,98,14,4,8437,360.3,234.2,20,11,4,8230,360.8,330,9,4,11,8112,300.1,258.1,68,14,4,8112,444.70000000000005,288,45,4,12,8230,450.9,302.4,236,4,14,8010,318.8,417.3,119,7,4,8005,221.1,264,161,14,4,8229,288.70000000000005,292,50,4,14,8112,230.1,231.3
518,4,14,8005,559.7,402,777,12,4,8010,400.7,222.4,11,11,4,9923,419,376.9,76,11,4,8128,322.70000000000005,279.4,30,4,12,8214,486.6,310.5,80,14,4,8010,422.7,294.9,51,4,7,8021,287,270.1,202,4,7,8128,297.5,289.9,101,4,14,8229,241.8,141.2,147,21,4,8214,286.1,219.5
62,4,14,8112,395.3,190,17,4,14,8010,526.3,355.8,33,11,4,8439,248.3,229.5,20,11,4,8230,368.7,309.4,1,4,14,8112,382.5,215.7,45,4,7,8112,518.4,359.3,81,4,1,8021,302.5,282.9,202,4,7,8128,236.6,191.6,16,4,3,8214,230.70000000000002,224,25,4,14,8214,177.7,164.2
68,12,4,8229,505.8,316,238,4,14,8112,430.9,201.3,254,11,4,9923,277.6,232.5,121,11,4,8128,370.7,337,96,21,4,8008,519.8,337.8,31,4,14,8229,426,251.9,222,4,7,8008,298,362.79999999999995,21,7,4,8128,288,218.2,111,4,14,8439,233.8,232.79999999999998,432,14,4,8465,269.2,165.2
10,4,12,8005,412.1,306.8,875,12,4,8010,386,270.3,59,4,11,8010,295.8,273.2,64,4,11,8010,378.7,323.4,61,21,4,8214,349.4,179.6,127,4,14,8112,441.2,274.3,51,7,4,8021,287.6,292.1,145,7,4,9923,258.5,225.60000000000002,161,6,4,8229,291.9,185.2,25,4,14,8229,219.89999999999998,181.5
82,4,12,8010,470,282.8,31,4,12,8437,450.7,232.1,121,11,4,8128,317.2,270,120,6,11,8010,324.4,295.7,7,4,14,8112,527.9000000000001,266.70000000000005,84,14,4,8021,443.3,282.7,202,4,7,8128,362.29999999999995,284.4,51,4,7,8005,291.9,262.70000000000005,54,14,4,8229,259.2,214.1,26,14,4,8214,278.7,210.8
68,12,4,8112,396.29999999999995,244.3,67,21,4,8351,358.20000000000005,203,20,4,11,8230,346.5,287.9,35,14,11,9923,318.1,286.6,246,4,14,8112,471,280.8,45,4,12,8229,473,254,18,4,7,9923,290.6,240.1,96,4,12,8008,315.1,342.1,143,14,4,8229,247,207.9,57,4,14,8439,290.2,232.4
84,12,4,8010,467.29999999999995,331.1,24,12,4,8128,246.7,136.6,32,4,11,8112,302.1,248.29999999999998,20,11,4,8230,217.79999999999998,193.5,777,4,14,8021,455.90000000000003,338,245,14,4,8112,452.7,344.79999999999995,112,4,7,8112,306,212.10000000000002,429,4,7,8008,299.7,214.3,25,4,14,8229,259.5,193.5,50,4,14,8112,263.4,153.7
420,4,12,8010,440.8,289.5,236,12,4,8005,463.70000000000005,295.1,5,11,4,9923,347.29999999999995,372.2,203,4,11,8005,237.1,207.8,99,21,4,8229,379.9,278.3,238,4,14,8112,369.5,239.1,157,4,14,8010,334.2,334.1,67,4,7,8005,275.2,345.5,111,14,4,8439,204,181.9,25,4,14,8214,251.7,234
3,4,14,8437,435.79999999999995,227.20000000000002,62,12,4,8010,405.3,244.89999999999998,104,11,4,8230,372.29999999999995,301.79999999999995,31,4,11,8229,240.7,212,13,4,12,8230,469.6,296.9,68,4,14,8229,462.4,258.20000000000005,21,4,7,8229,303.1,341.1,67,4,7,8008,336.20000000000005,217.8,555,14,4,9923,293.5,268.7,37,4,3,8214,147.2,141
420,14,4,8010,584.7,347.9,236,12,4,8005,394.6,256.3,120,11,4,8124,340.9,298.3,254,11,4,9923,339.9,265,84,4,14,8112,301.1,175.1,516,4,14,8437,555.5,353.5,202,7,4,8128,307.2,273.9,82,6,3,9923,389.1,283,147,4,3,8128,272.7,210.2,53,4,14,8439,267.6,147.5
85,4,14,8112,531.9,309.1,17,4,14,8128,430.9,226.2,104,11,4,8230,297.70000000000005,299.4,80,11,14,8005,364.9,320.6,84,4,14,8021,447.1,259.8,68,12,4,8128,416.70000000000005,238.5,67,14,4,8021,305.6,348.1,18,7,4,9923,365.8,416.7,31,3,4,8439,218,158.5,111,14,4,8439,199.89999999999998,260.7
17,4,14,8437,372.4,214.2,104,21,4,8112,477.9,357,32,11,4,8439,379.6,300.3,121,11,4,8128,279.2,271.20000000000005,4,4,14,8229,440.4,305.2,157,14,4,8010,422.29999999999995,369.79999999999995,236,7,4,8005,296.5,245.5,81,4,7,8010,349.1,354.79999999999995,12,14,4,8439,212.3,199.2,99,4,14,8229,272.4,217
17,4,14,8214,508.79999999999995,276.2,86,12,4,8437,334.70000000000005,175.5,60,4,11,8112,280.9,345.6,131,4,11,8010,309.7,307.5,777,4,14,8010,440.3,340.9,84,14,4,8112,378.20000000000005,288.2,222,7,4,8008,266.9,248.7,110,7,4,8229,247.7,258.70000000000005,497,4,14,8465,236.6,165.8,34,6,14,8351,254.10000000000002,217.5
77,4,12,8005,463.3,205,420,12,4,8008,483.70000000000005,245.8,33,4,11,8439,295.8,228.4,141,4,11,8010,289,251.8,268,14,4,8112,405.9,208.3,84,14,4,8021,435.5,234.5,55,4,7,8112,293.5,170.2,21,7,4,8005,332,430.1,16,3,4,8128,175.4,150.6,37,14,4,8214,304.5,297.6
157,4,14,8010,456.9,379.1,161,12,4,8128,362,285.20000000000005,20,11,4,8230,323.2,339.1,11,11,4,8010,287.4,280.7,69,12,4,8010,431.1,282.9,115,14,4,8229,443.4,259.2,145,7,4,9923,297.7,281.1,119,4,7,9923,310.7,268.3,147,4,14,8229,264.9,264.20000000000005,25,14,4,8229,266.2,222.39999999999998
75,12,4,8360,367.9,193.7,122,6,4,8010,547,377.6,154,11,4,8439,280,277.20000000000005,72,11,4,8230,327.8,283,90,12,4,8229,434.9,222.9,99,21,4,8229,407.9,296.1,21,4,1,8229,293.20000000000005,247.9,22,7,4,8229,302.2,295,432,14,4,8112,275.6,186.5,147,4,3,8214,289.2,271.8
164,12,4,8437,422.20000000000005,271.29999999999995,92,4,12,8010,471.9,320.6,421,11,4,9923,410.8,337,245,11,4,8128,333.9,295.1,104,21,4,8005,393.7,300.5,777,14,4,8021,459.4,282.1,81,4,7,8010,314.20000000000005,314.1,202,7,4,8128,303.4,275.8,117,14,4,8214,328.1,245.60000000000002,350,14,3,8214,273.7,178.8
57,12,4,8439,435.90000000000003,212,266,12,4,8010,458.4,252.3,64,4,11,8010,306,280.7,427,11,4,8214,267.9,207.3,90,12,4,8214,528.1,367.1,80,14,4,8010,356.9,174.8,21,4,7,8128,296.6,259.1,145,21,4,9923,273.3,227,147,21,4,8214,250.4,162.5,40,4,7,8214,216,127.80000000000001
82,4,12,8021,485.70000000000005,360.7,98,12,4,8437,353.5,193.5,5,4,11,9923,296.9,229,121,11,4,8128,301.7,292,777,4,14,8010,450.9,272.7,245,12,4,8112,393.1,212.3,202,7,4,8128,349.3,313.2,18,4,7,9923,323.3,236.8,526,14,4,8439,250.3,237.8,40,14,4,8229,261.8,199.3
62,4,12,8010,426.3,250.6,82,4,12,8010,357.2,207.89999999999998,35,11,14,9923,230.6,250.2,2,4,11,8229,323.5,297.6,157,14,4,8010,439.2,223.7,84,4,14,8010,420,236.3,81,7,4,8128,339.70000000000005,264.20000000000005,222,4,7,8005,321.2,223.8,412,4,14,8439,274.9,244.7,25,14,4,8214,227.60000000000002,167
82,12,4,8010,514.4,269.2,86,12,4,8010,392.6,243.5,20,11,4,8230,310,286.8,876,4,11,8128,247.2,196.8,61,4,14,8230,500.8,287.1,10,12,4,8005,375,197.5,145,7,4,9923,298.3,336.20000000000005,202,7,4,8128,298.4,230.3,99,4,3,8229,283.3,216.6,115,14,4,8128,236.10000000000002,187.1
